"","language_id","term_id","term","term_abbreviation","language_name","language_location","continent","field_worker_1","field_worker_2","field_worker_3","Unnamed..6","Unnamed..7"
"1665",72,1,"ita-rosa","10","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1666",72,2,"ita-zhoo","14","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1667",72,3,"kafee","7","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1668",72,4,"kwaa","2","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1669",72,5,"kwii","1","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1670",72,6,"kwisi","3","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1671",72,7,"muradu","6","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1672",72,8,"muru","13","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1673",72,9,"ndzhiʔi","12","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1674",72,10,"tikweʔe","5","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1675",72,11,"tituu","11","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1676",72,12,"tuu","4","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1677",72,13,"zhaʔa","9","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1678",72,14,"zhaa","8","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1679",72,15,"azul","15","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1680",72,16,"gris","16","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1681",72,17,"guinda","17","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1682",72,18,"naranja","18","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1683",72,19,"nuru","19","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1684",72,20,"naranjado","20","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1685",72,21,"ita-yoo","21","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1686",72,22,"meku","22","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1687",72,23,"kwii-zhaa","23","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1688",72,24,"zhaa-kwisi","24","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1689",72,25,"ndzhiʔi-tikweʔe","25","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1690",72,26,"ndzhiʔi-zhaa","26","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1691",72,27,"zhaa-zhaʔa","27","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1692",72,28,"tikweʔe-ita-rosa","28","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1693",72,29,"kwii-ndzhiʔi","29","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1694",72,30,"tikweʔe-zhaa","30","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1695",72,31,"ita-rosa-tikweʔe","31","Mixteco","Mexico","North America","*","*","*","Mixtec_DAT_new.txt","new"
"1696",73,1,"gbaugbau","G","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1697",73,2,"biribiri","I","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1698",73,3,"didiki","D","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1699",73,4,"sulusulu","S","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1700",73,5,"bubu","U","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1701",73,6,"nzenze","N","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1702",73,7,"sawule","A","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1703",73,8,"nzembele","Z","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1704",73,9,"buturu","T","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1705",73,10,"ambeambe","B","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1706",73,11,"remberembe","R","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1707",73,12,"ngbanga","X","Mundu","South Sudan","Africa","*","*","*","Mundu_DAT_new.txt","new"
"1708",74,1,"bi(3)i'sai(3)","B","Mura-Piraha","Brazil","South America","*","*","*","Mura-Piraha_DAT_new.txt","new"
"1709",74,2,"bio(3)pai(2)ai(3)","BI","Mura-Piraha","Brazil","South America","*","*","*","Mura-Piraha_DAT_new.txt","new"
"1710",74,3,"a(3)hoa(3)saa(3)ga(1)","A","Mura-Piraha","Brazil","South America","*","*","*","Mura-Piraha_DAT_new.txt","new"
"1711",74,4,"ko(3)biai(3)","K","Mura-Piraha","Brazil","South America","*","*","*","Mura-Piraha_DAT_new.txt","new"
"1712",75,1,"colai","C","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1713",75,2,"gidang","G","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1714",75,3,"meeri/meri","ME","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1715",75,4,"maan","MA","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1716",75,5,"rege","R","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1717",75,6,"koli","K","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1718",75,7,"vɔɔr","V","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1719",75,8,"jaloc/jaloic","J","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1720",75,9,"nyapazoc","NY","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1721",75,10,"zole","Z","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1722",75,11,"nyapus","N","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1723",75,12,"dale","D","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1724",75,13,"lelem","L","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1725",75,14,"megerwa","W","Murle","South Sudan","Africa","*","*","*","Murle_DAT_new.txt","new"
"1726",76,1,"thipman","H","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1727",76,2,"thipmanka","H","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1728",76,3,"bamam","A","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1729",76,4,"bamamka","A","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1730",76,5,"bukmantharr","U","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1731",76,6,"bukmanka","U","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1732",76,7,"ngatin","N","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1733",76,8,"kabat","K","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1734",76,9,"wipmanarri","I","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1735",76,10,"wipmanka","I","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1736",76,11,"wudanil","W","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1737",76,12,"wudandarriwil","W","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1738",76,13,"wudandarriwu","W","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1739",76,14,"wudanthewa","W","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1740",76,15,"wudankawu","W","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1741",76,16,"wudankawil","W","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1742",76,17,"wudanwuwu","W","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1743",76,18,"tumanka","T","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1744",76,19,"tupmanka","T","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1745",76,20,"ngirrwu","G","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1746",76,21,"trangka","R","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1747",76,22,"wuwunka","Q","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1748",76,23,"damkalarrang","DA","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1749",76,24,"dirrmu","D","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1750",76,25,"mamguguth","GU","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1751",76,26,"denturr","DR","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1752",76,27,"tililtililmam","S","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1753",76,28,"yibimtamka","Y","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1754",76,29,"kanthi","O","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1755",76,30,"punhpush","P","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1756",76,31,"ngatinka","ZZ","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1757",76,32,"wudanthewu","W","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1758",76,33,"dewu","DW","Murinbata","Australia","Oceania","*","*","*","Murrinh-Patha_DAT_new.txt","new"
"1759",77,1,"finge","F","Nafaanra","Ghana","Africa","*","*","*","Nafaanra_DAT_new.txt","new"
"1760",77,2,"nye/nyie","N","Nafaanra","Ghana","Africa","*","*","*","Nafaanra_DAT_new.txt","new"
"1761",77,3,"wɔɔ/wɔ","W","Nafaanra","Ghana","Africa","*","*","*","Nafaanra_DAT_new.txt","new"
"1762",77,4,"bubuo","B","Nafaanra","Ghana","Africa","*","*","*","Nafaanra_DAT_new.txt","new"
"1763",78,1,"neshtik","NE","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1764",78,2,"shoshoktik","SO","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1765",78,3,"chichiltik","CI","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1766",78,4,"kafentik","KA","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1767",78,5,"kostik","KO","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1768",78,6,"morado","MO","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1769",78,7,"istak","IS","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1770",78,8,"teneshtik","TE","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1771",78,9,"teteneshtik","TE","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1772",78,10,"tliltik","TL","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1773",78,11,"naranjado",NA,"Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1774",78,12,"tlaltik","TA","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1775",78,13,"kacen","KC","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1776",78,14,"rosa","R","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1777",78,15,"istalehuatik","TA","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1778",78,16,"kaneshtik","KN","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1779",78,17,"sakate","SA","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1780",78,18,"istal","IL","Nahuatl","Mexico","North America","*","*","*","Nahuatl_DAT_new.txt","new"
"1781",79,1,"boora","B","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1782",79,2,"furaana","F","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1783",79,3,"jutohfu","J","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1784",79,4,"jamiivi","JM","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1785",79,5,"moxooso","M","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1786",79,6,"tsiiho","S","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1787",79,7,"tsipi","T","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1788",79,8,"uxaanhun","U","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1789",79,9,"otii","O","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1790",79,10,"juudso","JU","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1791",79,11,"jubojoh","JB","Ocaina","Peru, Colombia","South America","*","*","*","Ocaina_DAT_new.txt","new"
"1792",80,1,"ciidagi","C","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1793",80,2,"cuk","U","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1794",80,3,"koomagi","K","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1795",80,4,"'oam","O","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1796",80,5,"toha","T","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1797",80,6,"wigi","W","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1798",80,7,"iibhaimagi","I","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1799",80,8,"kubju","Q","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1800",80,9,"muhadagi","M","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1801",80,10,"wigium","Z","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1802",80,11,"cu.huñ","H","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1803",80,12,"suklato","S","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1804",80,13,"wakumagi","WA","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1805",80,14,"ka-huimagi","KA","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1806",80,15,"cidhaiwagi","D","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1807",80,16,"nalas","N","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1808",80,17,"luuya","L","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1809",80,18,"komhaimagi","KO","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1810",80,19,"mataimagi","MI","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1811",80,20,"'a-niilmagi","A","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1812",80,21,"cukmagi","CK","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1813",80,22,"biitmagi","B","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1814",80,23,"to'owagi","TO","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1815",80,24,"'liwagi","IW","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1816",80,25,"coko-laadimagi","CO","Papago","Mexico","North America","*","*","*","Oodham_DAT_new.txt","new"
"1817",81,1,"viliac","V","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1818",81,2,"niyuu","N","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1819",81,3,"hi","HI","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1820",81,4,"zang","Z","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1821",81,5,"kwem","K","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1822",81,6,"makiban","M","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1823",81,7,"mahizeac","MH","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1824",81,8,"bilu","B","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1825",81,9,"pipuu","P","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1826",81,10,"mapipu","MP","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1827",81,11,"guva","G","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1828",81,12,"matuc","MT","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1829",81,13,"nipaha","NI","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1830",81,14,"mapilepac","MC","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1831",81,15,"mapuhu","MU","Patep","Papua New Guinea","Oceania","*","*","*","Patep_DAT_new.txt","new"
"1832",82,1,"gwrahna","W","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1833",82,2,"se-wa","E","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1834",82,3,"sa-ka","A","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1835",82,4,"pawa","P","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1836",82,5,"ka-ma-sa","K","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1837",82,6,"mora","M","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1838",82,7,"broni","BR","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1839",82,8,"sonkua","O","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1840",82,9,"boni","B","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1841",82,10,"succua","S","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1842",82,11,"pompiona","PO","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1843",82,12,"pompoponioj","J","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1844",82,13,"weka","WK","Paya","Honduras","North America","*","*","*","Paya_DAT_new.txt","new"
"1845",83,1,"didiki","DD","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1846",83,2,"sukuta","SK","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1847",83,3,"sonaa","SA","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1848",83,4,"hwe","HW","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1849",83,5,"pedaa","PE","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1850",83,6,"teka/tekai","TK","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1851",83,7,"sukuma","M","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1852",83,8,"hukutu/hukudu)","HU","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1853",83,9,"de/dei","DE","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1854",83,10,"bodu","BD","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1855",83,11,"hokodo","HK","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1856",83,12,"bapu","BP","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1857",83,13,"hosowa","HS","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1858",83,14,"sa","S","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1859",83,15,"se","SE","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1860",83,16,"kuake","K","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1861",83,17,"dokwa","DK","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1862",83,18,"tukusi","U","Podopa","Papua New Guinea","Oceania","*","*","*","Podopa_DAT_new.txt","new"
"1863",84,1,"baaka","BK","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1864",84,2,"weti","WE","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1865",84,3,"be","BE","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1866",84,4,"kooko","KO","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1867",84,5,"guun","GU","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1868",84,6,"baau/baao/blau","BA","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1869",84,7,"kuwa-uwi-guun","KG","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1870",84,8,"jaifi-folo","JF","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1871",84,9,"gaangadu-guun","GA","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1872",84,10,"pangapanga-folo","PF","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1873",84,11,"foko","FK","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1874",84,12,"sukuati","SU","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1875",84,13,"pondi-pau","PO","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1876",84,14,"foofatu","FO","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1877",84,15,"kaabu-obo","KB","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1878",84,16,"napi-wata","NW","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1879",84,17,"namu-obo","NO","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1880",84,18,"suwi-obo","SO","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1881",84,19,"awaa-maaun","AM","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1882",84,20,"gunsi","GS","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1883",84,21,"sindjasindja","SN","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1884",84,22,"doti","DT","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1885",84,23,"maaun","MA","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1886",84,24,"maipa-fou","MF","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1887",84,25,"paatjitji","PT","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1888",84,26,"alengisi","AL","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1889",84,27,"donu","DN","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1890",84,28,"keel/geel","KL","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1891",84,29,"moiti-kanti","MK","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1892",84,30,"akanti-guun","AG","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1893",84,31,"sipai-fatu","SF","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1894",84,32,"bruin","BR","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1895",84,33,"paars","PS","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1896",84,34,"grijs","GR","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1897",84,35,"uwi-maaun","UM","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1898",84,36,"uwi","UW","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1899",84,37,"tenge-puu","TP","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1900",84,38,"djankpei-maata-folo","DF","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1901",84,39,"oranje","OR","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1902",84,40,"zuguu/dungu","D","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1903",84,41,"foko","F","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1904",84,42,"limbo","L","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1905",84,43,"sende","S","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1906",84,44,"vongo","V","Saramaccan","Suriname","South America","*","*","*","Saramaccan_DAT_new.txt","new"
"1907",85,1,"kʔe'el","E","Seri","Mexico","North America","*","*","*","Seri_DAT_new.txt","new"
"1908",85,2,"ko'il","I","Seri","Mexico","North America","*","*","*","Seri_DAT_new.txt","new"
"1909",85,3,"kwassool","S","Seri","Mexico","North America","*","*","*","Seri_DAT_new.txt","new"
"1910",85,4,"ko'oxp","O","Seri","Mexico","North America","*","*","*","Seri_DAT_new.txt","new"
